CMFD Cell,FSR id,Centroid
611,2683,"2.379768,1.368449,39.813552"
612,963,"-2.445940,-0.730245,42.582857"
612,2615,"-2.446280,-0.728695,42.592959"
612,965,"-2.409628,-0.731484,49.814355"
612,3609,"-2.325420,-0.712960,42.545971"
612,2616,"-2.444962,-0.739044,45.840136"
612,962,"-2.442434,-0.741103,39.813001"
612,1944,"-2.446705,-0.727164,42.602574"
612,2614,"-2.434009,-0.777580,39.833579"
612,1943,"-2.428213,-0.787577,39.801041"
612,1945,"-2.443704,-0.742487,45.851163"
612,3610,"-2.327781,-0.716189,45.812000"
612,1930,"-2.441786,-0.738995,42.518833"
612,966,"-2.410814,-0.727096,55.935739"
612,964,"-2.445440,-0.731438,45.830011"
612,3608,"-2.332245,-0.763759,39.804595"
613,4077,"-1.857862,-0.422761,45.786057"
613,1643,"-1.821642,-0.222912,39.835271"
613,4075,"-1.839668,-0.388392,39.834986"
613,4076,"-1.867598,-0.419181,42.543756"
613,3869,"-1.898043,-0.429147,45.773128"
613,1555,"-1.771711,-0.405488,42.605149"
613,3005,"-1.791219,-0.397681,42.601003"
613,3867,"-1.871063,-0.406941,39.815842"
613,1644,"-1.840762,-0.282198,42.555523"
613,1645,"-1.835991,-0.280208,45.778590"
613,3868,"-1.908177,-0.427145,42.525847"
613,1556,"-1.792929,-0.405633,45.812146"
613,1558,"-1.828014,-0.363020,55.885363"
613,1554,"-1.790636,-0.405021,39.800662"
613,1557,"-1.825929,-0.358361,49.859164"
614,2477,"-1.210857,0.000000,45.903702"
614,1843,"-1.221081,0.000000,45.853266"
614,1845,"-1.220354,-0.000000,55.937822"
614,1842,"-1.221433,-0.000000,42.536741"
614,2476,"-1.208128,-0.000000,42.566402"
614,4010,"-1.210637,-0.000000,42.531729"
614,3270,"-1.226444,0.000000,45.989317"
614,4009,"-1.210899,-0.000000,39.797030"
614,2475,"-1.211370,0.000000,39.797253"
614,3269,"-1.203828,-0.000000,42.613801"
614,3875,"-1.229360,-0.000000,42.678813"
614,3268,"-1.233229,0.000000,39.805616"
614,1844,"-1.221437,0.000000,49.876339"
614,4011,"-1.210249,0.000000,45.863553"
614,1841,"-1.225261,0.000000,39.811722"
615,3930,"-0.564041,0.437010,42.562790"
615,15,"-0.623258,0.248320,45.806664"
615,14,"-0.626482,0.252605,42.588343"
615,3315,"-0.649853,0.386525,45.829379"
615,13,"-0.621872,0.198251,39.833605"
615,16,"-0.606875,0.354297,49.861853"
615,2133,"-0.683573,0.338630,39.815654"
615,3314,"-0.655406,0.382804,42.601436"
615,2134,"-0.695558,0.353257,42.604205"
615,3313,"-0.643936,0.347553,39.832631"
615,2135,"-0.684932,0.363085,45.821166"
615,627,"-0.552754,0.450539,42.557536"
615,626,"-0.581897,0.446370,39.800069"
615,17,"-0.605153,0.359101,55.885330"
615,628,"-0.566376,0.446482,45.779951"
616,1183,"-0.000000,0.800122,39.801707"
616,385,"0.000000,0.715094,45.835636"
616,1184,"-0.000000,0.727230,42.624555"
616,386,"0.000000,0.730127,49.816924"
616,677,"-0.000000,0.732523,42.583415"
616,678,"0.000000,0.728923,45.828640"
616,676,"-0.000000,0.736038,39.812920"
616,2943,"0.000000,0.744372,45.851882"
616,1185,"0.000000,0.744536,45.852193"
616,2942,"-0.000000,0.729238,42.610719"
616,384,"-0.000000,0.703083,42.577681"
616,383,"-0.000000,0.793539,39.802590"
616,2941,"-0.000000,0.782212,39.834132"
616,2509,"-0.000000,0.736489,42.516309"
616,387,"-0.000000,0.725807,55.934029"
617,2152,"0.652690,1.063233,42.628232"
617,1247,"0.668966,1.071456,42.653188"
617,1248,"0.654405,1.067561,45.864696"
617,1469,"0.570017,1.019823,42.619410"
617,1246,"0.661945,1.066191,39.811215"
617,1250,"0.613339,1.045364,55.901512"
617,1468,"0.568607,1.062195,39.805801"
617,1249,"0.613513,1.043711,49.907317"
617,1960,"0.520426,1.010153,45.888677"
617,1470,"0.564933,1.020896,45.875998"
617,2554,"0.554330,1.024533,45.897567"
617,2553,"0.559245,1.020888,42.630225"
617,1959,"0.518065,1.004159,42.632121"
617,2552,"0.552146,1.050332,39.805618"
617,1958,"0.512670,1.024449,39.807177"
618,3629,"1.218548,1.354725,42.614237"
618,1877,"1.219821,1.351741,45.893686"
618,728,"1.220955,1.354063,45.878652"
618,2798,"1.225132,1.332153,39.802196"
618,1876,"1.225258,1.354168,42.625583"
618,453,"1.089241,1.413673,39.806334"
618,456,"1.182534,1.380472,49.878660"
618,727,"1.226068,1.351584,42.604839"
618,1875,"1.223621,1.345610,39.813546"
618,2799,"1.226330,1.351682,42.604951"
618,2800,"1.220129,1.352568,45.892049"
618,457,"1.182211,1.380279,55.918715"
618,455,"1.078832,1.452119,45.819837"
618,454,"1.070885,1.448311,42.558996"
618,726,"1.224791,1.330805,39.802163"
619,1576,"1.701256,1.720904,45.808920"
619,2655,"1.890556,1.695149,42.532785"
619,3300,"1.684232,1.712606,45.773580"
619,1812,"1.878667,1.678949,45.781643"
619,1810,"1.864193,1.661819,39.814905"
619,1574,"1.716991,1.702767,39.805832"
619,3298,"1.697169,1.696120,39.806558"
619,1990,"1.726745,1.769678,45.810268"
619,1577,"1.794540,1.712361,49.808621"
619,1575,"1.711527,1.724480,42.520078"
619,1989,"1.734848,1.768128,42.544766"
619,1811,"1.873577,1.680281,42.513794"
619,1578,"1.794209,1.714899,55.921930"
619,1988,"1.748101,1.772868,39.802670"
619,3299,"1.690121,1.712354,42.493273"
621,543,"-2.379012,0.000000,42.614328"
621,4029,"-2.375495,-0.000000,42.552136"
621,3111,"-2.513800,-0.000000,42.607892"
621,4030,"-2.374958,-0.000000,45.863829"
621,3049,"-2.376050,0.000000,42.581623"
621,296,"-2.423392,0.000000,49.891568"
621,297,"-2.422502,0.000000,55.930169"
621,3112,"-2.524303,0.000000,45.897809"
621,3050,"-2.378737,-0.000000,45.905971"
621,294,"-2.341118,-0.000000,42.672649"
621,293,"-2.320940,-0.000000,39.804953"
621,4028,"-2.350965,-0.000000,39.798908"
621,295,"-2.339922,-0.000000,45.998840"
621,3048,"-2.355309,-0.000000,39.798398"
621,3110,"-2.554198,-0.000000,39.811694"
622,1909,"-1.792929,0.405633,45.812146"
622,2505,"-1.839668,0.388392,39.834986"
622,1114,"-1.821642,0.222912,39.835271"
622,1116,"-1.835991,0.280208,45.778590"
622,3191,"-1.791219,0.397681,42.601003"
622,2392,"-1.898043,0.429147,45.773128"
622,2390,"-1.871063,0.406941,39.815842"
622,1118,"-1.828014,0.363020,55.885363"
622,2391,"-1.908177,0.427145,42.525847"
622,1115,"-1.840762,0.282198,42.555523"
622,1908,"-1.771711,0.405488,42.605149"
622,2506,"-1.867598,0.419181,42.543756"
622,1907,"-1.790636,0.405021,39.800662"
622,1117,"-1.825929,0.358361,49.859164"
622,2507,"-1.857862,0.422761,45.786057"
623,1167,"-1.213889,0.716276,49.800941"
623,1405,"-1.294480,0.630773,42.495926"
623,2377,"-1.182087,0.731161,45.792586"
623,3805,"-1.177590,0.760137,42.528033"
623,1165,"-1.175865,0.732564,42.573366"
623,1406,"-1.300828,0.635980,45.767248"
623,1168,"-1.213865,0.711399,55.931357"
623,1629,"-1.180489,0.731602,42.513578"
623,1628,"-1.175617,0.760621,39.812985"
623,2375,"-1.192821,0.779948,39.826008"
623,1404,"-1.287694,0.689847,39.805433"
623,1166,"-1.182962,0.735592,45.805141"
623,1164,"-1.195101,0.794516,39.804413"
623,1630,"-1.171061,0.751494,45.833650"
623,2376,"-1.177111,0.732681,42.555518"
624,3692,"-0.520426,1.010153,45.888677"
624,911,"-0.613339,1.045364,55.901512"
624,3205,"-0.668966,1.071456,42.653188"
624,3646,"-0.554330,1.024533,45.897567"
624,3206,"-0.654405,1.067561,45.864696"
624,907,"-0.568607,1.062195,39.805801"
624,3691,"-0.518065,1.004159,42.632121"
624,3595,"-0.652690,1.063233,42.628232"
624,3690,"-0.512670,1.024449,39.807177"
624,908,"-0.570017,1.019823,42.619410"
624,909,"-0.564933,1.020896,45.875998"
624,3644,"-0.552146,1.050332,39.805618"
624,3204,"-0.661945,1.066191,39.811215"
624,910,"-0.613513,1.043711,49.907317"
624,3645,"-0.559245,1.020888,42.630225"
625,2033,"0.000000,1.380513,39.802540"
625,1506,"-0.000000,1.394082,45.864318"
625,1507,"0.000000,1.360524,49.893703"
625,3922,"0.000000,1.270383,39.809017"
625,3454,"0.000000,1.392818,42.590834"
625,1725,"0.000000,1.378661,39.802463"
625,3923,"0.000000,1.290856,42.671974"
625,1508,"-0.000000,1.360956,55.909706"
625,1727,"-0.000000,1.408313,45.854148"
625,1505,"0.000000,1.396276,42.580021"
625,2035,"-0.000000,1.406354,45.866382"
625,1504,"0.000000,1.389008,39.813802"
625,2034,"0.000000,1.395216,42.580435"
625,3924,"-0.000000,1.288346,45.937952"
625,1726,"0.000000,1.394518,42.580686"
626,2237,"0.564608,1.680446,45.891734"
626,2896,"0.608494,1.776866,45.835446"
626,1680,"0.569774,1.709038,55.922344"
626,2895,"0.598729,1.774290,42.570973"
626,2235,"0.568796,1.653236,39.800005"
626,1677,"0.560237,1.690433,42.582153"
626,2894,"0.603456,1.783771,39.799065"
626,1678,"0.564116,1.681134,45.902781"
626,2752,"0.560404,1.689562,42.583167"
626,3996,"0.560400,1.687520,42.511774"
626,2751,"0.566126,1.668572,39.814612"
626,1679,"0.569780,1.706443,49.822441"
626,2236,"0.560301,1.690070,42.582581"
626,1676,"0.568737,1.651782,39.800019"
626,2753,"0.558705,1.684998,45.782588"
627,173,"1.222773,2.061750,39.801101"
627,332,"1.223487,2.048326,39.814265"
627,175,"1.219042,2.019297,45.868335"
627,1710,"1.222818,2.067636,39.801226"
627,2297,"1.139315,2.124866,45.815884"
627,176,"1.183263,2.066742,49.868203"
627,1711,"1.223952,2.001197,42.605623"
627,2295,"1.147960,2.153745,39.814303"
627,333,"1.224015,2.002441,42.554341"
627,177,"1.182375,2.064463,55.905452"
627,174,"1.223992,2.000813,42.600058"
627,1712,"1.219268,2.022509,45.874563"
627,334,"1.220851,2.028153,45.847722"
627,2296,"1.136179,2.118132,42.552359"
627,990,"1.221338,2.028967,42.615233"
630,503,"-2.446280,0.728695,42.592959"
630,434,"-2.445940,0.730245,42.582857"
630,502,"-2.434009,0.777580,39.833579"
630,592,"-2.446705,0.727164,42.602574"
630,1376,"-2.327781,0.716189,45.812000"
630,433,"-2.442434,0.741103,39.813001"
630,436,"-2.409628,0.731484,49.814355"
630,1375,"-2.325420,0.712960,42.545971"
630,4062,"-2.441786,0.738995,42.518833"
630,437,"-2.410814,0.727096,55.935739"
630,591,"-2.428213,0.787577,39.801041"
630,504,"-2.444962,0.739044,45.840136"
630,593,"-2.443704,0.742487,45.851163"
630,1374,"-2.332245,0.763759,39.804595"
630,435,"-2.445440,0.731438,45.830011"
631,2166,"-1.834176,1.039572,42.632888"
631,1539,"-1.781693,1.066625,42.624626"
631,1538,"-1.781227,1.089084,39.802062"
631,780,"-1.793043,1.059942,49.907357"
631,778,"-1.781816,1.066576,42.624798"
631,4015,"-1.784005,1.065744,42.630841"
631,831,"-1.780898,1.071303,39.811255"
631,1540,"-1.780641,1.069132,45.886391"
631,2165,"-1.852700,1.070479,39.804952"
631,777,"-1.781352,1.090423,39.802047"
631,832,"-1.781492,1.066699,42.624402"
631,2167,"-1.842247,1.033997,45.858635"
631,781,"-1.793406,1.061722,55.901006"
631,833,"-1.783444,1.070568,45.869209"
631,779,"-1.780289,1.066841,45.877447"
632,2785,"-1.225258,1.354168,42.625583"
632,799,"-1.219821,1.351741,45.893686"
632,798,"-1.218548,1.354725,42.614237"
632,3706,"-1.070885,1.448311,42.558996"
632,797,"-1.223621,1.345610,39.813546"
632,3707,"-1.078832,1.452119,45.819837"
632,801,"-1.182211,1.380279,55.918715"
632,2973,"-1.220129,1.352568,45.892049"
632,2972,"-1.226330,1.351682,42.604951"
632,2050,"-1.220955,1.354063,45.878652"
632,2048,"-1.224791,1.330805,39.802163"
632,800,"-1.182534,1.380472,49.878660"
632,2971,"-1.225132,1.332153,39.802196"
632,2049,"-1.226068,1.351584,42.604839"
632,3705,"-1.089241,1.413673,39.806334"
633,1697,"-0.558705,1.684998,45.782588"
633,3238,"-0.603456,1.783771,39.799065"
633,659,"-0.564608,1.680446,45.891734"
633,3949,"-0.560400,1.687520,42.511774"
633,661,"-0.569774,1.709038,55.922344"
633,660,"-0.569780,1.706443,49.822441"
633,3240,"-0.608494,1.776866,45.835446"
633,3239,"-0.598729,1.774290,42.570973"
633,2312,"-0.564116,1.681134,45.902781"
633,1695,"-0.566126,1.668572,39.814612"
633,657,"-0.568796,1.653236,39.800005"
633,2311,"-0.560237,1.690433,42.582153"
633,2310,"-0.568737,1.651782,39.800019"
633,658,"-0.560301,1.690070,42.582581"
633,1696,"-0.560404,1.689562,42.583167"
634,557,"0.000000,2.026781,39.801385"
634,1890,"-0.000000,1.995001,39.814554"
634,3543,"-0.000000,1.964136,42.578833"
634,2442,"-0.000000,2.202203,45.885264"
634,3544,"-0.000000,1.976035,45.846948"
634,559,"0.000000,1.977841,45.852906"
634,560,"-0.000000,2.082974,49.879929"
634,2441,"-0.000000,2.192445,42.620773"
634,2440,"-0.000000,2.214777,39.813540"
634,1891,"-0.000000,1.965946,42.533558"
634,558,"0.000000,1.964105,42.584177"
634,2651,"-0.000000,1.979283,42.581753"
634,3542,"-0.000000,2.021566,39.801281"
634,1892,"-0.000000,1.975811,45.810223"
634,561,"-0.000000,2.080897,55.899639"
635,3576,"0.551983,2.414439,39.818661"
635,2457,"0.562889,2.435652,42.599985"
635,3577,"0.562634,2.463533,42.619196"
635,2460,"0.605854,2.445918,55.916518"
635,3548,"0.675425,2.471915,42.638791"
635,3469,"0.665029,2.442851,45.929323"
635,2768,"0.562146,2.434353,45.890431"
635,2458,"0.563482,2.425844,45.899533"
635,3467,"0.683477,2.431005,39.817016"
635,2766,"0.556100,2.436694,39.801528"
635,2459,"0.606109,2.446139,49.885284"
635,3578,"0.557689,2.447241,45.903338"
635,2456,"0.553850,2.444876,39.801798"
635,2767,"0.565595,2.443034,42.594348"
635,3468,"0.614132,2.360774,42.614817"
639,1455,"-2.401146,1.382151,45.873360"
639,2898,"-2.398007,1.376193,42.604413"
639,3482,"-2.381256,1.322521,39.805545"
639,867,"-2.379768,1.368449,39.813552"
639,1453,"-2.401750,1.348982,39.805069"
639,869,"-2.392668,1.374954,45.879024"
639,1658,"-2.400598,1.352161,39.805369"
639,1659,"-2.392379,1.376974,42.595173"
639,1660,"-2.396769,1.381297,45.875432"
639,868,"-2.392796,1.379253,42.622441"
639,870,"-2.393573,1.376639,49.881357"
639,3484,"-2.386404,1.365851,45.876219"
639,1454,"-2.392837,1.376690,42.594104"
639,3483,"-2.380466,1.362555,42.599544"
639,871,"-2.394707,1.376897,55.913621"
640,1926,"-1.873577,1.680281,42.513794"
640,2250,"-1.697169,1.696120,39.806558"
640,1596,"-1.878667,1.678949,45.781643"
640,1594,"-1.864193,1.661819,39.814905"
640,3978,"-1.734848,1.768128,42.544766"
640,3373,"-1.716991,1.702767,39.805832"
640,3375,"-1.701256,1.720904,45.808920"
640,2251,"-1.690121,1.712354,42.493273"
640,1597,"-1.794540,1.712361,49.808621"
640,2252,"-1.684232,1.712606,45.773580"
640,3979,"-1.726745,1.769678,45.810268"
640,3374,"-1.711527,1.724480,42.520078"
640,1595,"-1.890556,1.695149,42.532785"
640,1598,"-1.794209,1.714899,55.921930"
640,3977,"-1.748101,1.772868,39.802670"
641,116,"-1.183263,2.066742,49.868203"
641,3562,"-1.136179,2.118132,42.552359"
641,3561,"-1.147960,2.153745,39.814303"
641,348,"-1.223992,2.000813,42.600058"
641,113,"-1.223487,2.048326,39.814265"
641,114,"-1.221338,2.028967,42.615233"
641,1924,"-1.219268,2.022509,45.874563"
641,349,"-1.219042,2.019297,45.868335"
641,1923,"-1.223952,2.001197,42.605623"
641,3563,"-1.139315,2.124866,45.815884"
641,115,"-1.220851,2.028153,45.847722"
641,1922,"-1.222818,2.067636,39.801226"
641,2721,"-1.224015,2.002441,42.554341"
641,117,"-1.182375,2.064463,55.905452"
641,347,"-1.222773,2.061750,39.801101"
642,94,"-0.614132,2.360774,42.614817"
642,818,"-0.562146,2.434353,45.890431"
642,1425,"-0.675425,2.471915,42.638791"
642,95,"-0.665029,2.442851,45.929323"
642,2986,"-0.551983,2.414439,39.818661"
642,97,"-0.605854,2.445918,55.916518"
642,692,"-0.562889,2.435652,42.599985"
642,816,"-0.556100,2.436694,39.801528"
642,96,"-0.606109,2.446139,49.885284"
642,693,"-0.563482,2.425844,45.899533"
642,691,"-0.553850,2.444876,39.801798"
642,2988,"-0.557689,2.447241,45.903338"
642,817,"-0.565595,2.443034,42.594348"
642,2987,"-0.562634,2.463533,42.619196"
642,93,"-0.683477,2.431005,39.817016"
643,1286,"0.000000,2.853728,39.801086"
643,2817,"0.000000,2.881762,39.813512"
643,1290,"0.000000,2.799094,55.917147"
643,2819,"-0.000000,2.869246,45.753608"
643,3528,"-0.000000,2.678277,42.623026"
643,3067,"-0.000000,2.881541,45.852982"
643,3529,"-0.000000,2.662043,45.841751"
643,3527,"-0.000000,2.635327,39.797130"
643,3065,"-0.000000,2.851363,39.801202"
643,3546,"0.000000,2.873128,42.522317"
643,1287,"0.000000,2.875521,42.590470"
643,1288,"0.000000,2.881461,45.816924"
643,1289,"0.000000,2.793952,49.858107"
643,3066,"-0.000000,2.874605,42.623956"
643,2818,"-0.000000,2.856046,42.513697"
652,712,"-0.000000,-2.795010,68.764931"
653,158,"0.606444,-2.444767,68.777735"
654,2069,"1.183525,-2.067972,68.744695"
655,78,"1.794181,-1.713063,68.845800"
656,2186,"2.393071,-1.374733,68.770102"
660,138,"-0.606444,-2.444767,68.777735"
661,2206,"0.000000,-2.084228,68.732847"
662,1084,"0.570268,-1.707146,68.828885"
663,38,"1.183131,-1.378207,68.772385"
664,1489,"1.793048,-1.061941,68.702832"
665,1064,"2.410023,-0.731010,68.846644"
668,1330,"-1.183525,-2.067972,68.744695"
669,278,"-0.570268,-1.707146,68.828885"
670,238,"0.000000,-1.358515,68.759392"
671,762,"0.614298,-1.045932,68.703621"
672,1746,"1.213974,-0.715566,68.867285"
673,852,"1.826142,-0.358909,68.734795"
674,198,"2.423424,-0.000000,68.789326"
676,538,"-1.794181,-1.713063,68.845800"
677,58,"-1.183131,-1.378207,68.772385"
678,1271,"-0.614298,-1.045932,68.703621"
679,1044,"-0.000000,-0.729938,68.847967"
680,947,"0.606670,-0.354917,68.729731"
681,318,"1.221369,0.000000,68.810024"
682,2426,"1.826142,0.358909,68.734795"
683,368,"2.410023,0.731010,68.846644"
684,987,"-2.393071,-1.374733,68.770102"
685,2089,"-1.793048,-1.061941,68.702832"
686,892,"-1.213974,-0.715566,68.867285"
687,2331,"-0.606670,-0.354917,68.729731"
688,612,"0.000000,0.000000,68.789326"
689,1766,"0.606670,0.354917,68.729731"
690,218,"1.213974,0.715566,68.867285"
691,258,"1.793048,1.061941,68.702832"
692,1009,"2.393071,1.374733,68.770102"
693,967,"-2.410023,-0.731010,68.846644"
694,1559,"-1.826142,-0.358909,68.734795"
695,1846,"-1.221369,0.000000,68.810024"
696,18,"-0.606670,0.354917,68.729731"
697,388,"-0.000000,0.729938,68.847967"
698,1251,"0.614298,1.045932,68.703621"
699,458,"1.183131,1.378207,68.772385"
700,1579,"1.794181,1.713063,68.845800"
702,298,"-2.423424,-0.000000,68.789326"
703,1119,"-1.826142,0.358909,68.734795"
704,1169,"-1.213974,0.715566,68.867285"
705,912,"-0.614298,1.045932,68.703621"
706,1509,"-0.000000,1.358515,68.759392"
707,1681,"0.570268,1.707146,68.828885"
708,178,"1.183525,2.067972,68.744695"
711,438,"-2.410023,0.731010,68.846644"
712,782,"-1.793048,1.061941,68.702832"
713,802,"-1.183131,1.378207,68.772385"
714,662,"-0.570268,1.707146,68.828885"
715,562,"-0.000000,2.084228,68.732847"
716,2461,"0.606444,2.444767,68.777735"
720,872,"-2.393071,1.374733,68.770102"
721,1599,"-1.794181,1.713063,68.845800"
722,118,"-1.183525,2.067972,68.744695"
723,98,"-0.606444,2.444767,68.777735"
724,1291,"0.000000,2.795010,68.764931"
733,713,"0.000000,-2.794965,88.419670"
734,159,"0.606354,-2.444890,88.428725"
735,2070,"1.183655,-2.068200,88.407431"
736,79,"1.794447,-1.712899,88.455666"
737,2187,"2.393020,-1.374869,88.426015"
741,139,"-0.606354,-2.444890,88.428725"
742,2207,"-0.000000,-2.084481,88.405367"
743,1085,"0.570055,-1.707007,88.447739"
744,39,"1.183151,-1.378563,88.424015"
745,1490,"1.793045,-1.061720,88.393369"
746,1065,"2.409891,-0.731017,88.447243"
749,1331,"-1.183655,-2.068200,88.407431"
750,279,"-0.570055,-1.707007,88.447739"
751,239,"0.000000,-1.358608,88.422566"
752,763,"0.614122,-1.045672,88.393287"
753,1747,"1.213907,-0.715796,88.459231"
754,853,"1.825952,-0.358488,88.413980"
755,199,"2.423427,0.000000,88.430117"
757,539,"-1.794447,-1.712899,88.455666"
758,59,"-1.183151,-1.378563,88.424015"
759,1272,"-0.614122,-1.045672,88.393287"
760,1045,"-0.000000,-0.729909,88.449069"
761,948,"0.606953,-0.354480,88.411942"
762,319,"1.221371,0.000000,88.437074"
763,2427,"1.825952,0.358488,88.413980"
764,369,"2.409891,0.731017,88.447243"
765,988,"-2.393020,-1.374869,88.426015"
766,2090,"-1.793045,-1.061720,88.393369"
767,893,"-1.213907,-0.715796,88.459231"
768,2332,"-0.606953,-0.354480,88.411942"
769,613,"0.000000,-0.000000,88.430117"
770,1767,"0.606953,0.354480,88.411942"
771,219,"1.213907,0.715796,88.459231"
772,259,"1.793045,1.061720,88.393369"
773,1010,"2.393020,1.374869,88.426015"
774,968,"-2.409891,-0.731017,88.447243"
775,1560,"-1.825952,-0.358488,88.413980"
776,1847,"-1.221371,-0.000000,88.437074"
777,19,"-0.606953,0.354480,88.411942"
778,389,"0.000000,0.729909,88.449069"
779,1252,"0.614122,1.045672,88.393287"
780,459,"1.183151,1.378563,88.424015"
781,1580,"1.794447,1.712899,88.455666"
783,299,"-2.423427,0.000000,88.430117"
784,1120,"-1.825952,0.358488,88.413980"
785,1170,"-1.213907,0.715796,88.459231"
786,913,"-0.614122,1.045672,88.393287"
787,1510,"0.000000,1.358608,88.422566"
788,1682,"0.570055,1.707007,88.447739"
789,179,"1.183655,2.068200,88.407431"
792,439,"-2.409891,0.731017,88.447243"
793,783,"-1.793045,1.061720,88.393369"
794,803,"-1.183151,1.378563,88.424015"
795,663,"-0.570055,1.707007,88.447739"
796,563,"-0.000000,2.084481,88.405367"
797,2462,"0.606354,2.444890,88.428725"
801,873,"-2.393020,1.374869,88.426015"
802,1600,"-1.794447,1.712899,88.455666"
803,119,"-1.183655,2.068200,88.407431"
804,99,"-0.606354,2.444890,88.428725"
805,1292,"0.000000,2.794965,88.419670"
